Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
37.0,28518.76,2290.563333333333,6.0,10.0,15.0,5.0,35.0,24.0,25.97,7.0,1.0,4289.78,27.29520475203851,166.0,3,88.12057456338837,190.21564415606375,2.0,230.7201146138812,Poor
39.0,87727.04999999999,7056.587499999999,5.0,3.0,9.0,3.0,19.0,2.0,11.86,4.0,3.0,263.49,35.962168658613635,299.0,1,217.7052927510964,214.2152549138573,4.0,533.7382023350464,Poor
44.0,59039.52,4840.96,5.0,6.0,12.0,3.0,17.0,16.0,7.06,0.0,3.0,1136.34,26.78936085884691,367.0,1,130.51349873392357,357.58924324814626,1.0,285.9932580179301,Good
44.0,59039.52,4840.96,5.0,6.0,12.0,3.0,17.0,16.0,7.06,0.0,3.0,1136.34,37.05566883532323,368.0,1,130.51349873392357,109.47637653715702,6.0,484.1061247289194,Good
28.0,57107.12,4462.926666666667,8.0,5.0,30.0,3.0,18.0,12.0,9.71,12.0,2.0,1870.02,29.831085363545217,189.0,3,136.04028927135494,111.86554946307535,6.0,438.3868279322364,Poor
28.0,57107.12,4462.926666666667,8.0,5.0,30.0,3.0,19.0,13.0,9.71,12.0,2.0,1870.02,40.05599129460784,193.0,3,136.04028927135494,182.4768129915429,5.0,377.7755644037688,Standard
30.0,117801.12,9988.76,5.0,4.0,6.0,6.0,9.0,13.0,11.4,4.0,2.0,1280.57,27.237573385990096,177.0,3,326.20668114048146,381.9654989653481,5.0,540.7038198941706,Standard
25.0,30196.64,2590.3866666666668,7.0,5.0,23.0,3.0,19.0,19.0,2.36,7.0,1.0,2161.86,26.216326965189523,76.0,3,61.80919228398942,56.209257348701975,5.0,391.0202170339753,Standard
26.0,30196.64,2590.3866666666668,7.0,5.0,23.0,3.0,15.0,21.0,2.36,9.0,1.0,2161.86,38.89340016981051,80.0,2,61.80919228398942,29.730098315253507,5.0,417.4993760674238,Poor
26.0,30196.64,2590.3866666666668,7.0,5.0,23.0,3.0,15.0,19.0,2.36,9.0,1.0,2161.86,39.93197261754554,81.0,3,61.80919228398942,232.8992646458866,2.0,244.3302097367906,Poor
55.0,77019.08,6138.256666666667,3.0,6.0,10.0,3.0,7.0,3.0,4.42,0.0,3.0,1316.96,33.43339076908113,312.0,1,168.60958493568816,135.03222461889044,6.0,550.1838571120882,Poor
56.0,77019.08,6138.256666666667,3.0,6.0,10.0,3.0,2.0,1.0,4.42,0.0,3.0,1316.96,34.79321699994805,315.0,1,168.60958493568816,177.05086318181625,5.0,518.1652185491623,Poor
40.0,43903.54,3377.6283333333336,3.0,5.0,17.0,1.0,16.0,12.0,6.029999999999999,4.0,2.0,370.91,39.718759904954425,371.0,3,20.860160319700192,39.79580677705115,5.0,527.106866236582,Standard
40.0,43903.54,3377.6283333333336,3.0,5.0,17.0,1.0,17.0,14.0,10.03,4.0,2.0,370.91,30.80315233786419,374.0,3,20.860160319700192,199.87324522661896,3.0,387.02942778701424,Poor
15.0,43359.36,3597.28,4.0,7.0,13.0,4.0,26.0,20.0,15.95,4.0,2.0,1254.45,32.7667159785415,370.0,3,87.588509953149,165.5666034752334,4.0,366.5728865716177,Standard
40.0,67712.26,5480.6883333333335,5.0,2.0,11.0,1.0,10.0,9.0,7.35,1.0,3.0,625.53,38.81487904439776,190.0,1,30.705226046636497,67.8781674309888,6.0,689.4854398557079,Good
40.0,67712.26,5480.6883333333335,5.0,2.0,11.0,1.0,10.0,11.0,7.35,1.0,3.0,625.53,26.954840490025965,194.0,1,30.705226046636497,158.50364485838674,4.0,618.8599624283098,Standard
40.0,67712.26,5480.6883333333335,5.0,2.0,11.0,1.0,10.0,10.0,7.35,6.0,3.0,625.53,32.01801356839014,197.0,1,30.705226046636497,234.3204433063098,3.0,553.0431639803869,Standard
21.0,9760.495,1111.3745833333332,7.0,6.0,29.0,6.0,16.0,25.0,13.02,6.0,1.0,1291.36,37.114933077369706,80.0,3,47.85242619017334,35.883243309904564,2.0,307.4017888332554,Poor
21.0,9760.495,1111.3745833333332,7.0,6.0,29.0,6.0,16.0,25.0,6.02,11.0,1.0,1291.36,36.45348623367979,87.0,3,47.85242619017334,30.19486744448077,5.0,283.0901646986792,Standard
23.0,15820.755,1606.39625,7.0,4.0,9.0,2.0,12.0,13.0,16.7,5.0,2.0,590.29,30.904803770417644,337.0,3,17.780309351984886,161.21691462546366,1.0,271.64240102255144,Standard
23.0,15820.755,1606.39625,7.0,4.0,9.0,2.0,17.0,12.0,16.7,5.0,2.0,590.29,33.47551171981888,338.0,3,17.780309351984886,104.68759090068956,1.0,328.17172474732564,Standard
23.0,54815.73,4866.9775,8.0,8.0,20.0,5.0,48.0,10.0,7.130000000000001,9.0,2.0,1441.79,35.1867589675445,171.0,3,117.57425637326897,241.0932492604705,1.0,418.0302443662606,Poor
23.0,54815.73,4866.9775,8.0,8.0,20.0,5.0,45.0,10.0,11.13,11.0,2.0,1441.79,37.714440873883134,172.0,3,117.57425637326897,155.0356816801235,5.0,464.0878119466076,Poor
24.0,54815.73,4866.9775,8.0,8.0,20.0,5.0,45.0,10.0,11.13,11.0,2.0,1441.79,26.834922283607263,176.0,3,117.57425637326897,177.5339436875712,5.0,441.58954993915984,Poor
37.0,35701.42,2752.1183333333333,7.0,4.0,11.0,1.0,9.0,7.0,7.69,1.0,2.0,1462.79,37.55824937902021,296.0,3,18.43133665502912,204.08022337083457,3.0,322.7002733074697,Standard
37.0,35701.42,2752.1183333333333,7.0,4.0,11.0,1.0,14.0,9.0,7.69,1.0,2.0,1462.79,30.524929735095267,297.0,3,18.43133665502912,181.1180003382976,3.0,345.6624963400067,Standard
37.0,35701.42,2752.1183333333333,7.0,4.0,11.0,1.0,8.0,9.0,14.69,1.0,2.0,1462.79,32.64294476067354,299.0,3,18.43133665502912,81.4631392710497,3.0,445.31735740725446,Standard
45.0,66429.24,5413.77,4.0,3.0,12.0,3.0,14.0,12.0,8.86,2.0,3.0,1169.57,30.24653844855632,389.0,1,160.1765255401931,225.9377316849809,5.0,405.2627427748261,Standard
44.0,79178.76,6302.23,5.0,5.0,20.0,2.0,11.0,9.0,15.01,4.0,2.0,949.13,38.186542290699336,263.0,3,78.83461508202946,418.82056784648734,4.0,392.5678170714832,Standard
44.0,79178.76,6302.23,5.0,5.0,20.0,2.0,11.0,11.0,15.01,5.0,2.0,949.13,38.61203751197426,268.0,3,78.83461508202946,219.64939138783456,1.0,621.7389935301359,Standard
44.0,58468.08,4592.34,10.0,9.0,28.0,5.0,34.0,8.0,11.93,12.0,2.0,1447.46,40.734855310890666,92.0,3,169.46515645417855,293.458069303153,3.0,266.31077424266846,Poor
45.0,58468.08,4592.34,10.0,9.0,28.0,5.0,29.0,9.0,11.93,15.0,2.0,1447.46,37.976463735742016,94.0,3,169.46515645417855,38.24183541397763,6.0,491.5270081318438,Poor
45.0,58468.08,4592.34,10.0,9.0,28.0,5.0,29.0,8.0,11.93,15.0,2.0,1447.46,35.576392682584235,96.0,3,169.46515645417855,51.995206971318034,5.0,487.7736365745035,Standard
20.0,9470.255,1077.1879166666668,10.0,8.0,23.0,7.0,34.0,21.0,17.71,14.0,1.0,3109.05,34.857841381403944,57.0,3,47.43163823425209,89.13911967321528,2.0,251.1480337591993,Poor
20.0,9470.255,1077.1879166666668,10.0,8.0,23.0,7.0,29.0,21.0,17.71,14.0,1.0,3109.05,26.86654558342947,58.0,3,47.43163823425209,94.33976431344465,1.0,255.94738911897,Poor
40.0,19240.3,1869.358333333333,6.0,3.0,9.0,3.0,17.0,11.0,14.88,13.0,2.0,738.33,39.970501224791,237.0,2,42.96236226571428,115.78453618590711,4.0,288.188934881712,Good
40.0,19240.3,1869.358333333333,6.0,3.0,9.0,3.0,15.0,11.0,18.88000000000001,13.0,2.0,738.33,35.964019297073534,238.0,3,42.96236226571428,70.14663139455955,4.0,333.8268396730595,Good
44.0,34872.34,2751.028333333333,5.0,4.0,6.0,2.0,29.0,15.0,4.7,3.0,2.0,1375.96,30.03634486450216,367.0,1,32.56399819657301,136.54788637556712,4.0,365.9909487611932,Standard
38.0,35435.81,2889.628582499552,3.0,1.0,10.0,4.0,4.0,12.0,4.5,1.0,3.0,1457.03,36.64325495120367,238.0,1,265.3379077795067,323.19631445978945,1.0,170.1197785944857,Good
38.0,35435.81,2889.628582499552,3.0,1.0,10.0,4.0,9.0,12.0,4.5,1.0,3.0,1457.03,38.75778508346868,239.0,1,265.3379077795067,163.31637031226109,4.0,299.99972274201406,Good
38.0,35435.81,2889.628582499552,3.0,1.0,10.0,4.0,9.0,12.0,4.5,6.0,3.0,1457.03,32.74070939723638,242.0,1,265.3379077795067,106.60211445012972,1.0,386.7139786041454,Good
38.0,35435.81,2889.628582499552,3.0,1.0,10.0,4.0,14.0,11.0,4.5,6.0,3.0,1457.03,26.85925178302065,244.0,2,265.3379077795067,372.72602058667707,1.0,120.59007246759808,Good
25.0,14330.89,950.2408333333332,6.0,7.0,25.0,6.0,50.0,21.0,5.34,6.0,1.0,3127.61,39.698886104193775,13.0,3,51.66121905552336,108.71151959969517,1.0,224.6513446781148,Standard
25.0,14330.89,950.2408333333332,6.0,7.0,25.0,6.0,50.0,20.0,2.34,6.0,1.0,3127.61,37.58382259259646,14.0,3,51.66121905552336,66.93710981908177,1.0,266.4257544587282,Poor
21.0,55762.11,4583.8425,6.0,9.0,23.0,7.0,55.0,16.0,3.24,6.0,2.0,2288.18,36.79444055834417,77.0,3,193.22666848812085,119.8616764029833,5.0,395.2959051088958,Poor
21.0,55762.11,4583.8425,6.0,9.0,23.0,7.0,55.0,15.0,5.24,6.0,2.0,2288.18,33.452529402398355,81.0,3,193.22666848812085,95.78651356039109,6.0,409.371067951488,Standard
21.0,55762.11,4583.8425,6.0,9.0,23.0,7.0,55.0,16.0,2.24,6.0,2.0,2288.18,29.030948811225823,82.0,3,193.22666848812085,166.9498380074937,3.0,368.2077435043855,Standard
54.0,32910.92,2895.5766666666664,1.0,4.0,1.0,1.0,12.0,7.0,4.55,3.0,3.0,1028.67,32.718161006935055,298.0,1,25.590899970790066,389.49732418895286,1.0,164.46944250692368,Good
23.0,39704.19,3295.682500000001,5.0,4.0,3.0,4.0,3.0,11.0,8.28,2.0,3.0,1421.92,25.965237556847555,236.0,1,124.26243096101908,236.6573833153316,3.0,238.64843572364936,Good
23.0,39704.19,3295.682500000001,5.0,4.0,3.0,4.0,3.0,12.0,8.28,3.0,3.0,1421.92,23.876224405102388,240.0,1,124.26243096101908,207.69361152454067,3.0,267.6122075144403,Good
24.0,39704.19,3295.682500000001,5.0,4.0,3.0,4.0,3.0,11.0,11.28,3.0,3.0,1421.92,30.036165363563757,241.0,1,124.26243096101908,89.98920978457103,3.0,385.31660925440985,Standard
24.0,39704.19,3295.682500000001,5.0,4.0,3.0,4.0,6.0,8.0,8.28,3.0,3.0,1421.92,30.105179891824285,242.0,1,124.26243096101908,83.07912117114077,6.0,362.2266978678402,Good
24.0,39704.19,3295.682500000001,5.0,4.0,3.0,4.0,3.0,13.0,8.28,3.0,3.0,1421.92,31.74682051167316,243.0,1,124.26243096101908,385.2591765436696,1.0,110.04664249531136,Good
45.0,18771.66,1844.305,9.0,5.0,31.0,8.0,60.0,23.0,9.1,12.0,1.0,4702.91,27.9688031599768,23.0,3,73.8197363896414,28.9842563825994,5.0,331.62650722775925,Standard
15.0,30668.9,2530.741666666667,4.0,7.0,16.0,4.0,13.0,21.0,15.89,6.0,2.0,2300.97,35.934488933481546,98.0,3,60.225436836180144,341.3972587709426,1.0,141.4514710595439,Poor
18.0,16500.96,1528.08,3.0,6.0,12.0,1.0,6.0,8.0,12.81,2.0,3.0,185.16,34.51714074577213,297.0,1,6.957605183546081,82.23271540298234,1.0,353.61767941347154,Standard
18.0,16500.96,1528.08,3.0,6.0,12.0,1.0,6.0,8.0,8.81,2.0,3.0,185.16,34.96792861593453,298.0,1,6.957605183546081,84.01574071464263,1.0,351.8346541018113,Standard
18.0,16500.96,1528.08,3.0,6.0,12.0,1.0,6.0,7.0,10.81,2.0,3.0,185.16,33.20508687102436,300.0,1,6.957605183546081,41.50900626817381,4.0,364.34138854828,Poor
18.0,16500.96,1528.08,3.0,6.0,12.0,1.0,6.0,8.0,8.81,2.0,3.0,185.16,25.333680318480955,302.0,2,6.957605183546081,167.6783550052008,1.0,268.172039811253,Poor
37.0,62046.96,5103.58,6.0,6.0,20.0,2.0,10.0,6.0,15.42,6.0,2.0,1289.69,30.74715889363848,229.0,3,94.57925252167942,100.87404792163224,5.0,564.9046995566882,Standard
37.0,62046.96,5103.58,6.0,6.0,20.0,2.0,13.0,6.0,15.42,6.0,2.0,1289.69,36.68212588390895,232.0,3,94.57925252167942,161.16512079021675,5.0,504.6136266881039,Standard
55.0,39327.92,3233.3266666666664,1.0,6.0,11.0,1.0,21.0,7.0,1.51,3.0,3.0,127.29,34.38117449690414,372.0,1,19.80976190893261,206.4843199288177,3.0,367.0385848289163,Standard
55.0,39327.92,3233.3266666666664,1.0,6.0,11.0,1.0,17.0,6.0,-1.49,3.0,3.0,127.29,37.8139311253316,375.0,1,19.80976190893261,284.579308003571,3.0,288.94359675416314,Poor
55.0,39327.92,3233.3266666666664,1.0,6.0,11.0,1.0,16.0,6.0,1.51,3.0,3.0,127.29,34.10140775618744,376.0,1,19.80976190893261,55.13229797996149,6.0,488.3906067777726,Poor
40.0,14304.01,1394.000833333333,4.0,4.0,1.0,2.0,11.0,7.0,11.95,0.0,3.0,736.76,34.767558106511714,397.0,1,14.972561670923614,64.38439971193735,1.0,350.0431219504724,Standard
38.0,14544.03,1314.0025,6.0,6.0,15.0,3.0,27.0,9.0,8.58,4.0,2.0,2447.38,32.97068993106667,185.0,3,27.40979088272661,57.9309918257225,2.0,326.05946729155085,Standard
38.0,14544.03,1314.0025,6.0,6.0,15.0,3.0,27.0,9.0,8.58,4.0,2.0,2447.38,26.64335169521339,186.0,3,27.40979088272661,176.87741694808662,1.0,217.11304216918683,Standard
38.0,14544.03,1314.0025,6.0,6.0,15.0,3.0,27.0,9.0,8.58,4.0,2.0,2447.38,26.55776226653168,192.0,3,27.40979088272661,140.2847931765858,1.0,253.7056659406876,Good
52.0,36564.35,3294.0291666666667,4.0,5.0,16.0,1.0,20.0,16.0,2.19,3.0,2.0,108.46,24.062712684522435,235.0,1,15.45972301130424,129.10250668598013,5.0,434.8406869693823,Standard
52.0,36564.35,3294.0291666666667,4.0,5.0,16.0,1.0,20.0,15.0,2.19,3.0,2.0,108.46,38.6151972575226,236.0,1,15.45972301130424,101.4565360478486,4.0,472.4866576075138,Standard
52.0,36564.35,3294.0291666666667,4.0,5.0,16.0,1.0,20.0,12.0,2.19,3.0,2.0,108.46,30.81075351757961,239.0,1,15.45972301130424,194.96597691838,2.0,398.9772167369826,Poor
42.0,30617.5,2348.458333333333,8.0,6.0,20.0,6.0,52.0,19.0,12.16,12.0,2.0,2058.93,27.422364738102,166.0,3,108.9321985826193,108.7938058468152,1.0,307.1198289038988,Poor
43.0,30617.5,2348.458333333333,9.0,7.0,20.0,6.0,56.0,22.0,12.16,16.0,2.0,2058.93,39.342443511159146,171.0,3,108.9321985826193,79.85465818873107,5.0,296.05897656198294,Standard
16.0,9149.5,835.4583333333335,10.0,5.0,15.0,6.0,20.0,15.0,3.2,13.0,1.0,1457.21,27.92628969261952,100.0,3,45.24387351816791,68.78994358683737,2.0,249.5120162283281,Poor
16.0,9149.5,835.4583333333335,10.0,5.0,15.0,6.0,20.0,16.0,3.2,13.0,1.0,1457.21,34.472120468268265,104.0,2,45.24387351816791,29.825759662898363,2.0,288.4762001522671,Poor
16.0,9149.5,835.4583333333335,10.0,5.0,15.0,6.0,23.0,19.0,3.2,13.0,1.0,1457.21,31.89801862030879,106.0,3,45.24387351816791,46.38893373997756,2.0,271.913026075188,Standard
36.0,9477.76,911.8133333333334,6.0,9.0,32.0,8.0,26.0,17.0,22.71,8.0,1.0,3325.3,31.60973386097884,71.0,3,37.29515920549584,83.6494947233298,1.0,260.2366794045077,Poor
36.0,9477.76,911.8133333333334,6.0,9.0,32.0,8.0,21.0,15.0,23.71,13.0,1.0,3325.3,30.82759061998033,72.0,3,37.29515920549584,79.88093872751917,1.0,264.00523540031827,Standard
36.0,9477.76,911.8133333333334,6.0,9.0,32.0,8.0,26.0,15.0,22.71,13.0,1.0,3325.3,23.71479247769507,74.0,3,37.29515920549584,46.02538461560714,1.0,297.8607895122303,Poor
36.0,9477.76,911.8133333333334,6.0,9.0,32.0,8.0,30.0,13.0,23.71,13.0,1.0,3325.3,36.82705865349085,76.0,3,37.29515920549584,119.26881254100893,1.0,224.61736158682857,Poor
19.0,70674.6,5665.55,7.0,6.0,28.0,6.0,8.0,21.0,12.67,6.0,2.0,2102.97,31.04537115203867,215.0,3,204.2296587214828,117.40511333968291,4.0,504.9202279388344,Poor
32.0,85426.68,7024.889999999999,3.0,6.0,5.0,0.0,7.0,9.0,1.91,3.0,3.0,1187.02,32.40234044130782,360.0,1,0.0,326.3287023669127,2.0,656.1602976330872,Standard
33.0,85426.68,7024.889999999999,3.0,6.0,5.0,0.0,11.0,9.0,-1.09,3.0,3.0,1187.02,26.025466402233967,364.0,1,0.0,448.3418078088855,1.0,544.1471921911145,Standard
44.0,27318.32,2158.526666666666,6.0,4.0,7.0,3.0,9.0,8.0,12.45,7.0,2.0,1370.22,30.351933949480102,165.0,3,60.32390941537293,111.82691507977016,2.0,323.70184217152365,Standard
44.0,27318.32,2158.526666666666,6.0,4.0,7.0,3.0,7.0,11.0,12.45,11.0,2.0,1370.22,33.173043121773226,167.0,3,60.32390941537293,68.63902602392588,5.0,336.8897312273678,Standard
44.0,27318.32,2158.526666666666,6.0,4.0,7.0,3.0,11.0,11.0,12.45,11.0,2.0,1370.22,31.24297422840893,168.0,3,60.32390941537293,35.595643912647326,5.0,369.9331133386464,Standard
53.0,87017.92,7397.493333333333,2.0,4.0,5.0,2.0,0.0,9.0,11.5,1.0,3.0,64.67,29.957356670101124,241.0,2,107.89114680835056,242.77447361522755,5.0,639.0837129097553,Standard
53.0,87017.92,7397.493333333333,2.0,4.0,5.0,2.0,0.0,6.0,11.5,1.0,3.0,64.67,35.77780047292721,245.0,1,107.89114680835056,251.1754789353308,2.0,660.6827075896521,Poor
39.0,58528.3,4661.358333333334,4.0,5.0,6.0,2.0,3.0,14.0,18.13,3.0,2.0,1473.38,29.63095799195969,300.0,2,65.45196537741583,314.6963019406958,4.0,345.9875660152218,Standard
39.0,58528.3,4661.358333333334,4.0,5.0,6.0,2.0,7.0,14.0,20.13,3.0,2.0,1473.38,38.9752113121404,301.0,3,65.45196537741583,178.8609387241305,5.0,471.82292923178704,Standard
28.0,22418.63,2136.2191666666668,5.0,4.0,6.0,2.0,4.0,12.0,1.65,3.0,3.0,452.91,35.971017254018214,263.0,1,25.05304683869169,276.964254774932,1.0,201.60461505304295,Good
28.0,22418.63,2136.2191666666668,5.0,4.0,6.0,2.0,4.0,12.0,7.65,3.0,3.0,452.91,24.03508196656633,266.0,1,25.05304683869169,248.7662262178447,1.0,229.8026436101303,Good
28.0,22418.63,2136.2191666666668,5.0,4.0,6.0,2.0,7.0,12.0,1.65,3.0,3.0,452.91,27.562586939457223,267.0,2,25.05304683869169,279.05111634201074,1.0,199.51775348596425,Good
35.0,34204.39,2792.3658333333333,8.0,4.0,19.0,4.0,23.0,15.0,15.31,0.0,2.0,1131.43,24.43748588039194,312.0,3,108.58216277921964,154.7063749573485,3.0,285.9480455967652,Standard
35.0,34204.39,2792.3658333333333,8.0,4.0,19.0,4.0,23.0,13.0,15.31,0.0,2.0,1131.43,35.75490594561488,313.0,3,108.58216277921964,101.05809095201624,5.0,319.59632960209746,Standard
36.0,34204.39,2792.3658333333333,8.0,4.0,19.0,4.0,23.0,13.0,18.31,0.0,2.0,1131.43,23.46655835637152,314.0,3,108.58216277921964,88.16500538640499,3.0,352.48941516770867,Standard
36.0,34204.39,2792.3658333333333,8.0,4.0,19.0,4.0,25.0,13.0,15.31,0.0,2.0,1131.43,32.87010902286148,316.0,2,108.58216277921964,64.32108359575045,6.0,346.33333695836325,Standard
24.0,17868.11,1510.009166666667,9.0,6.0,15.0,7.0,31.0,22.0,2.06,13.0,1.0,2443.14,23.26718445104493,104.0,3,63.86719414706626,65.86227892332501,1.0,311.2714435962754,Poor
24.0,17868.11,1510.009166666667,9.0,6.0,15.0,7.0,28.0,22.0,2.06,13.0,1.0,2443.14,38.13848950961869,106.0,3,63.86719414706626,52.8264800935081,1.0,324.3072424260924,Poor
18.0,16279.715,1647.642916666667,4.0,3.0,2.0,2.0,13.0,1.0,9.34,3.0,3.0,501.96,28.10289571931303,326.0,1,26.7909872769233,52.9827921425105,5.0,334.99051224723286,Good
18.0,16279.715,1647.642916666667,4.0,3.0,2.0,2.0,13.0,3.0,8.34,3.0,3.0,501.96,29.70486716807725,330.0,1,26.7909872769233,169.4145840670375,2.0,248.55872032270588,Standard
18.0,16279.715,1647.642916666667,4.0,3.0,2.0,2.0,18.0,1.0,9.34,3.0,3.0,501.96,26.21654528747236,331.0,1,26.7909872769233,45.0462677177611,2.0,372.9270366719824,Standard
43.0,55128.27,4854.0225,7.0,7.0,16.0,8.0,21.0,19.0,16.32,6.0,1.0,2694.82,37.520811316098616,63.0,3,328.31883588524835,168.93516511870212,5.0,238.1482489960496,Poor
44.0,55128.27,4854.0225,7.0,7.0,16.0,8.0,21.0,18.0,16.32,8.0,1.0,2694.82,35.061644392900575,65.0,3,328.31883588524835,62.76925073686778,6.0,334.31416337788386,Poor
33.0,79504.56,6542.38,7.0,5.0,20.0,7.0,18.0,16.0,17.71,12.0,1.0,2512.59,37.70546519048136,100.0,3,269.4365972874258,126.536610710298,6.0,498.2647920022763,Poor
33.0,79504.56,6542.38,7.0,5.0,20.0,7.0,17.0,16.0,10.71,12.0,1.0,2512.59,28.359043557582662,102.0,3,269.4365972874258,97.13586010588652,6.0,527.6655426066877,Poor
38.0,89446.38,7278.865000000002,4.0,5.0,4.0,3.0,11.0,5.0,11.76,7.0,3.0,123.7,30.439312479546462,399.0,1,198.4713662474325,101.26673137004578,5.0,678.1484023825218,Standard
38.0,89446.38,7278.865000000002,4.0,5.0,4.0,3.0,11.0,5.0,11.76,7.0,3.0,123.7,32.94726642943312,400.0,1,198.4713662474325,88.31187438022697,6.0,681.1032593723405,Standard
32.0,19741.36,1543.1133333333337,4.0,5.0,15.0,6.0,18.0,6.0,11.46,6.0,2.0,1250.19,30.70955053499453,131.0,3,87.43157793942932,64.92858966618586,1.0,291.9511657277181,Standard
33.0,19741.36,1543.1133333333337,4.0,5.0,15.0,6.0,14.0,8.0,11.46,10.0,2.0,1250.19,26.57528862310788,137.0,2,87.43157793942932,49.84260380860407,4.0,277.0371515853,Standard
33.0,19741.36,1543.1133333333337,4.0,5.0,15.0,6.0,13.0,8.0,11.46,10.0,2.0,1250.19,33.74370450160685,138.0,3,87.43157793942932,133.14421442734334,3.0,203.73554096656068,Standard
39.0,32283.52,2840.293333333333,1.0,7.0,8.0,4.0,7.0,11.0,1.17,1.0,3.0,557.8,28.575210109371163,360.0,2,60.40249583230536,62.65144944548151,5.0,410.9753880555463,Good
36.0,21863.8,1895.983333333333,7.0,3.0,14.0,2.0,10.0,12.0,10.68,2.0,2.0,1377.13,37.813325495696006,360.0,3,26.05413693394768,165.5604788647159,2.0,277.9837175346698,Standard
36.0,21863.8,1895.983333333333,7.0,3.0,14.0,2.0,5.0,15.0,10.68,2.0,2.0,1377.13,35.08871580275493,363.0,3,26.05413693394768,251.64723657033832,1.0,201.8969598290474,Standard
36.0,21863.8,1895.983333333333,7.0,3.0,14.0,2.0,10.0,15.0,10.68,2.0,2.0,1377.13,31.89533245110021,366.0,3,26.05413693394768,22.325343785761103,5.0,391.21885261362456,Good
23.0,41037.94,3129.828333333333,10.0,8.0,23.0,7.0,50.0,23.0,4.62,6.0,1.0,1735.78,35.239245304638864,80.0,3,155.40826964651728,140.02966118530335,4.0,277.54490250151275,Poor
24.0,41037.94,3129.828333333333,10.0,8.0,23.0,7.0,50.0,20.0,4.62,6.0,1.0,1735.78,26.602760744109077,83.0,3,155.40826964651728,86.63427045587359,5.0,320.9402932309425,Poor
25.0,24497.42,1840.4516666666664,4.0,3.0,14.0,1.0,6.0,14.0,15.41,8.0,2.0,946.84,34.350660197191864,197.0,3,15.448183476047149,97.12145718138424,3.0,341.4755260092353,Standard
25.0,24497.42,1840.4516666666664,4.0,3.0,14.0,1.0,9.0,14.0,15.41,8.0,2.0,946.84,30.57300338298805,201.0,3,15.448183476047149,47.379548021479,5.0,371.21743516914046,Standard
28.0,28942.36,2670.863333333333,5.0,4.0,3.0,4.0,5.0,1.0,7.41,1.0,3.0,626.5,32.062360712496144,324.0,1,87.1698091721312,47.59059453825748,6.0,372.3259296229447,Standard
28.0,28942.36,2670.863333333333,5.0,4.0,3.0,4.0,5.0,1.0,7.41,1.0,3.0,626.5,36.37602107103535,326.0,1,87.1698091721312,205.8121812483968,1.0,264.1043429128054,Poor
28.0,28942.36,2670.863333333333,5.0,4.0,3.0,4.0,5.0,2.0,7.41,1.0,3.0,626.5,30.684635197335787,328.0,1,87.1698091721312,242.7420362335864,3.0,207.1744879276158,Poor
15.0,77264.92,6189.743333333333,7.0,5.0,29.0,7.0,56.0,23.0,19.84,7.0,1.0,4801.02,37.07721168891579,42.0,3,318.6724876070307,67.64191594628751,6.0,472.6599297800152,Standard
31.0,28559.25,2185.9375,4.0,3.0,9.0,1.0,6.0,16.0,1.64,0.0,2.0,559.35,36.76685485141727,281.0,1,15.048617256683896,75.26382177881375,5.0,378.2813109645024,Standard
31.0,28559.25,2185.9375,4.0,3.0,9.0,1.0,9.0,16.0,1.64,0.0,2.0,559.35,40.27839297189388,283.0,1,15.048617256683896,49.90541830420626,5.0,403.6397144391098,Standard
31.0,28559.25,2185.9375,4.0,3.0,9.0,1.0,6.0,13.0,1.64,0.0,2.0,559.35,32.49040534766653,284.0,1,15.048617256683896,172.42690039113543,2.0,311.11823235218066,Standard
28.0,30063.42,2509.285,10.0,9.0,27.0,4.0,52.0,10.0,16.65,10.0,2.0,2627.81,32.364972080293214,170.0,3,86.62870491967884,232.1070165520604,1.0,222.1927785282608,Poor
28.0,30063.42,2509.285,10.0,9.0,27.0,4.0,47.0,14.0,13.65,10.0,2.0,2627.81,23.45065435686874,173.0,3,86.62870491967884,338.0624008324258,1.0,116.23739424789528,Poor
28.0,30063.42,2509.285,10.0,9.0,27.0,4.0,51.0,13.0,16.65,10.0,2.0,2627.81,41.45917808277991,174.0,3,86.62870491967884,104.75953258335724,4.0,319.54026249696386,Poor
28.0,30063.42,2509.285,10.0,9.0,27.0,4.0,56.0,12.0,16.65,10.0,2.0,2627.81,25.477320259828836,175.0,2,86.62870491967884,213.412421171419,2.0,230.88737390890213,Poor
29.0,30063.42,2509.285,10.0,9.0,27.0,4.0,50.0,12.0,16.65,11.0,2.0,2627.81,32.08976514196798,176.0,3,86.62870491967884,96.08938909035368,4.0,328.2104059899674,Poor
40.0,29367.88,2249.3233333333333,4.0,6.0,6.0,2.0,26.0,7.0,16.15,4.0,2.0,1392.93,38.25984356562028,225.0,3,24.645437537719392,43.30175371898021,6.0,396.98514207663374,Standard
